Type,Policy Name,Path,Standard,Customer,State
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-Win11,/attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-Win11,"""blockexecutionofpotentiallyobfuscatedscripts_block""","""blockexecutionofpotentiallyobfuscatedscripts_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-Win10,/attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-Win10,"""blockexecutionofpotentiallyobfuscatedscripts_block""","""blockexecutionofpotentiallyobfuscatedscripts_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-WinServer,/attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-WinServer,"""blockadobereaderfromcreatingchildprocesses_block""","""blockadobereaderfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-Win11,/attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-Win11,"""blockadobereaderfromcreatingchildprocesses_block""","""blockadobereaderfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-Win10,/attacksurfacereductionrules_blockadobereaderfromcreatingchildprocesses-Win10,"""blockadobereaderfromcreatingchildprocesses_block""","""blockadobereaderfromcreatingchildprocesses_audit""",OutOfSync
IntuneAntiVirusPolicyConfiguration,B365E-W10/11-Endpoint-Antivirus-Defender Configuration v4.1 - defender_puaprotection-WinServer,/defender_puaprotection-WinServer,"""puaprotection_1""","""puaprotection_2""",OutOfSync
IntuneAntiVirusPolicyConfiguration,B365E-W10/11-Endpoint-Antivirus-Defender Configuration v4.1 - defender_puaprotection-Win11,/defender_puaprotection-Win11,"""puaprotection_1""","""puaprotection_2""",OutOfSync
IntuneAntiVirusPolicyConfiguration,B365E-W10/11-Endpoint-Antivirus-Defender Configuration v4.1 - defender_puaprotection-Win10,/defender_puaprotection-Win10,"""puaprotection_1""","""puaprotection_2""",OutOfSync
IntuneAntiVirusPolicyConfiguration,B365E-W10/11-Endpoint-Antivirus-Defender Configuration v4.1 - defender_allowintrusionpreventionsystem-Win11,/defender_allowintrusionpreventionsystem-Win11,"""allowintrusionpreventionsystem_0""","""allowintrusionpreventionsystem_1""",OutOfSync
IntuneAntiVirusPolicyConfiguration,B365E-W10/11-Endpoint-Antivirus-Defender Configuration v4.1 - defender_allowintrusionpreventionsystem-Win10,/defender_allowintrusionpreventionsystem-Win10,"""allowintrusionpreventionsystem_0""","""allowintrusionpreventionsystem_1""",OutOfSync
